id	sentence	label
1140577529876635650	airtel has just called me with an offer of winning prizes from airtelan obvious lie kindly block it 	None
1140591408144945158	i have failed to understand the logic airtel gb for ugx k gb ugx gb for ugx k additional gb cost ugx k each 	None
1140608750254010368	airtel your simcard verification lines at shoprite are heartbreaking five employees surving hundreds of customersmwedeko 	None
1140658979980414976	airtel thanks for the follow up on my internet connection problem on my phone thumbs up 	None
1140659237145718784	ugaman some of us dont even know i top us gb for k per month from airtel and it runs out a few days to the end of the month its super fast for me i think speed also depends on your location and size of the webpages you are loading mtn amp africell were a mess for me thumbsdown 	None
1140661608349425666	airtel hi is there an issue with yr umeme payment platform its been mins but no message for units is coming thru 	None
1140670640342654981	airtel hello i activated a line this afternoon but it is not yet active pse assist 	None
1140674218847350786	airtel umemeltd customer care has sorted it thanks 	None
1140677526114721792	not forgetting the poor network rolleyes just here in mukono naye mama smirk airtel angry change please 	None
1140681254863613953	look at this conditions for postpaid customer airtel is like you are applying for a loan in a bank and they disconnect immediately when your visa expires without confirming if you extendedguys pull up your socks please 	None
1140682959168651265	i have been using airtel internet for a while and i can confirm that with the gb i loadit really lasts a good time blush 	None
1140694396846911488	airtel my data is so slow and sometimes my phone show no internet connection yet data is running is it a general issue or it can be sorted 	None
1140694521967235078	airtel the way you consumed my data this past freaky friday was ridiculous imagine in a single day gb data was done this is witchcraft airtel please advise 	None
1140695156611567616	ugaman airtel come see this people are complaining you consumed data like you are making us pay for what we had used previously imagine i used the gb in just a day without any download 	None
1140708667358142464	airtel they tell us to send that money to when i call the former it wasnt picked and later found it busy will be happy if anything evil can be combated 	None
1140734985453936651	i think i have to wait for airtel freaky friday data to watch the doc bulungi this is so appalling we love our nation so much yet people in the system do not but why disappointedrelieved 	None
1140815680167645185	mtn but you increased your withdrawal charges but some of us have not found it out eeeeeee be like airtel 	None
1140842388572856321	airtel i sentu my message yo not replying i need my line working i need to do alot of calls 	None
1140858711797305344	jrachkara airtel i think it sucks how could they disconnect my number yet it is fully registered yesterday callers get that its not in service feedback tiredface disappointedrelieved 	None
1140860260258897921	hello airtel my name is nakajjubi annet why am i not able to receive or make calls on since yesterday callers get its not in service msg yet it is fully registered 	None
1140860922929565696	jrachkara airtel the way i am struggling with their internet connection here in gulu makes me think this post is sponsored worst i have ever experienced 	None
1140890823195840512	airtel i have been engaging u all this while you still have not solved just a small sim registration why do we even angry 	None
1140900448813166592	airtel very unreliable internet connection very slow an unstable 	None
1140901630877097984	airtel we appreciate this efforts and the csr that you are doing in the country as large however could you please just one more item is still red in your bucket list your g network please work on it 	None
1140903057779245057	airtel your g is in karamoja not kampala and wakiso where i reside 	None
1140903662170103809	while your telecom is briefing you about their reduced mm rates airtelugs sending rates have been a max of shs for a while now relieved even if youre sending shs billion joy 	None
1140906270435741696	ugaman very true yesterday i loaded gb of airtel data and minutes later i had used airtel issa scam 	None
1140913282108276736	just after loading the data youll be told that you have used of your mobile data that is airtel for younze nagikowa daa uccofficial waiting for your action 	None
1140921647177830400	there is no problems he uganda communications commission carrying out an audit on all the telecoms as regards their data bundles but first let uccofficial do its part on airtel there is a serious concern 	None
1140928350694887426	airtel please with your high level of my data depletionyou go ahead to give permission third party to disturb my peace stay away from my line 	None
1140937235031834625	ugaman airtel i had to buy an mtn line for data 	Negative
1140939110200336385	ugaman airtel airtel give peanuts i bought mbs at pm by pm my data was finished yet i didnt visit any website or facebook i just opened whatsapp and twitter 	Negative
1140944481878970374	ugaman airtel gb cant even last for hours yet its meant to last hrs 	Negative
1140945509873532928	kybediderek please be advised that you are charged per minute when using voice bundles and per second when using normal airtime to call on net numbers thank you for choosing airtel 	Positive
1140960050967732224	ugaman airtel the gb for days thing is a lie honestly 	None
1140962429909774336	ugaman airtel man their data plan is shit 	None
1140964242419531777	ugaman airtel for my own case i use airtel for calls only but gave up on their data packages mr president dont stress yourself choose another network for data 	None
1140999304766771200	airtel did you guys block my number because i cant check my balance or even call anyone 	Negative
1141013486358519808	airtel whats wrong with your data i only opened twitter for two minutes and i am at we are really fade up of this exploitation 	None
1141014272417443841	airtel these bundles are made from china they expire in a blink of an eye 	None
1141018850747715585	ugaman airtel i have more than mbs but i cant even use it sob 	None
1141027792848601088	capitanoemma airtel they like to use that excuse of background data i restricted all apps but waa 	None
1141039805632937984	airtel my friend stan log on your system and check my data usage i have only downloaded one video mb and all along i have been on social media does that take up to of gb 	None
1141040492584611840	airtel and thanks for the network speeds in adjumani and areas around east nile collision no other isp comes close raisedhands least of all mtn still on gsm angry cry 	Positive
1141058245747970056	airtel keep it up i wouldnt be able to enjoy dstv now on mobile bobbyplex is open for business 	None
1141070954283577344	airtel guys i dont know y u hve deliberately refused to activate ma caller tunes i request for byekwaso by bobi wine is all i need 	None
1141073245715738629	airtel done that several time but wait for the confirmation message wic never comes 	None
1141074169083387904	ugaman airtel those peopleimmediately u load datait perishes in the next mins who does that even smirk 	None
1141254431553544193	airtel that slow thing is not g ffs 	None
1141285963668316161	i have continually ignored ugamans plea to ucc to look into airtelugs data bundles but the experience is really becoming unbearable bundles just disappear like you didnt buy them and there is literally nothing done with the data 	Negative
1141305028281556994	airtel my a m account was blocked and i have no time to move to kampala for unblocking can you do something or its the end of using it please business transactions are becoming hard for me yet my guys know only this numberthank you 	None
1141318630975705088	this feather weight documents has been loading since am i loaded data depleted loaded again thrice but i cant seem to open any mail docs with airtel data uccofficial needs to investigate the quality of data airtel is selling us expensive data that doesnt work 	Negative
1141337599644184576	airtel i cant access my airtel money menu when i dial this is what i get plesse advise 	None
1141485359173267457	dear airtel im tired of consistently putting my phone in flight and off flight mode just to access your supposed g internet let me just cc uccofficial since theyre happy with your service 	None
1141585368568991746	airtel smartphone network and your android apps are not functioning at all 	None
1141608251399782400	airtel its a pitty the winners are mobile money agents what the fuck are those the terms and conditions 	None
1141608766514892800	airtel stan i have dmed this several times and its really tiring complain about same thing just talk to your people you sort out this whole internet mess 	Negative
1141617234143526914	airtel when i call your help line i am seeking for customised help not random help so telling me ive not selected an option means your prompt voices dont offer a solution to my challenge up the customer service game 	None
1141630192877809664	airtel i guess its about that time i switched to africel or mtn your data gets depleted in no time the excuse of you have back ground apps as if we dont know our phones 	Negative
1141631099426267136	airtel best data theives in the universe 	Negative
1141635321639182341	airtel airtel is now the most unrealistic and cheating telecommunication network in uganda i think it partners with ucc its just like the current parliament of uganda 	None
1141636900303835136	airtel still no improvement with the signal in ayamiaromo subcounty lira districtplease do something 	None
1141655829462093824	airtel please dont take me for granted arent there other things to put forward 	None
1141675686031216641	aishacrailway airtel internet being my friend tell nephew that the answer is roach joy 	Positive
1141687126968492033	airtel pliz stop playing with my money how can gb collapse in less than hrs ugaman 	Negative
1141733771282198528	airtel the code doesnt work when subscribing for transactions yet we let home wen we registered our simcards 	None
1141741744150777856	airtel if you read my tweets the network was off all of last weekend with no response from any of your customer service staff available this has now happened weekends in a row 	None
1141769812982603778	airtel airtel how many times did i call u if yr not careful if anew company comes with good offers you will close like utl yr network fucked up gb now gets finished like mbs one day i slept in darkness coz network was bad couldnt buy yaka 	None
1141777955812728834	its okay to have issues with uo network what is not okay is u claiming everything is okay for most hours of today yet since morning uo network has been reminiscent of airtel 	None
1141778124281122818	i put a side my ugandatelecom line and got an airtel line but ever since i bought that airtel line and registered it its now three days and its not active dear utl am back home 	None
1141806316480061440	theevoice airtel they have been numerous complains about airtel data its a high time they paid attention 	None
1141813085063319564	theevoice airtel the internet speed has been and continues to be a terrible pain in the neck and the way the data runs jesus 	None
1141814532307861504	dear airtel do you have any plans of giving us finally the original g internet or we should conclude that this was the biggest fraud to ever happen on ugandan soil your internet is a total disappointment 	None
1141949765535641600	airtel and after you chew it like you are chewing mbs monthly data airtel 	None
1141993034193575936	airtel this is fine but the network sometimes is not ok 	None
1142008096111435776	airtel why is that somone cant send me money from mtnwhich issues do you two have mwebelelemu 	None
1142008424110206976	kakyeann airtel thuggery in broad day life the way they chew my gb 	None
1142046938809999363	why the differences in voice bundles i used to hav mins for about sh i replaced my simcard now my cheapest is mins for sh airtel please explain 	Negative
1142058748351004672	airtel whats going on with your airtel money system ive been labouring to send money since yesterday unsuccessfully and now ive received this pointdown 	None
1142086810396348418	airtel seriously smirk in just less than minutes i have used 	None
1142118314489143303	airtel its so weak in arua town it never used to be this poor 	None
1142128318814326790	airtel i have just subscribed airtime for from airtel money but i have received only explain this my issue is urgent i want to make an important call 	None
1142163186940088326	airtel your internet is driving me nuts i am barely hitting kbps in buwate on your g network 	None
1142301567758086144	airtel we love you network but this system of using our airtime mbu u have been resubscribed should stop omuntu tageereke ku airtime we 	None
1142304203269976064	i really dont know but airtel you network is really poor grimacing pout in areas of kabalagala kansanga i bought my data but it has become useless i am being forced to buy data and load to mtn worried 	None
1142317349904756736	pliz pliz people of airtel its not good to always advertise your freaky friday thing and when i respond positively you slow your network like nothing what kills me is seeing g thing on my network bar anguished 	None
1142324748547960832	airtel whats wrong with your g network in masaka region 	None
1142364690271604736	airtel how long does it take you to reconnect my number i verified my line on thursday evening but until today youre still not activating my number thinking 	None
1142401361889386496	airtel your network is off 	None
1142415367886782464	airtel your becoming cheats i subscribe for data after minutes mbu you have used of data when even my data is off how possible is this stop cheating us 	None
1142434564926840832	hey airtel please fix my network 	None
1142437209796222976	airtel ive no network since morning cant access internet or calls 	None
1142457316635291648	airtel is there any reason why my g huwaeii router can not get a connection from pm today on saturday even when i downgrade my network settings to g yet my phone can provide a hotspot that works 	None
1142515201079730177	can you believe ive been loyal to airtel for so long but their internet is straight whack they keep lying about the g and their bundles aint straight too so sick man grab me an mtn line already 	None
1142516310728949763	kalungiahmedali airtel next week ill hook you up with mtn line bruh i dropped airtel just because of their fake internet network 	None
1142701131837165573	i have never seen bigger hypocrites than airtel sijuyiii g triumph fu 	None
1142706045942452224	a few weeks ago i bought data from airtel and they gave me less all my efforts to get my data back were played down uccofficial cares about what we post than people stealing from us 	None
1142709046585303040	thanks airtel for sure i am enjoying your services on top of that am also winning wowo airtel pakalast signalstrength 	Positive
1142718043577036800	airtel the mbss download is so slow yet i jus upgraded to g as advised is it because of the area code 	None
1142722887587160065	is the president kagutamuseveni aware that the airtel weekly bundles only lasts for two days in this country 	None
1142723079384305664	airtel i have been trying to use the airtel money app for a week now in vain i am out of ug in a country with no roaming i use the app frequently for this reason now i can not access my account what is wrong and what can i do 	None
1142745045579251712	dear airtel this wewole loan is really stressing me and it has grown beyond my wallet size how do i get rid of it without paying it thanks 	None
1142750117549809665	airtel can you guys tell me what is going on i subscribed to your friday with g each i finished the first subscription the second one now is not connecting atall and i still have lots to do 	None
1142751070101397504	dear airtel what did the people of kyotera and neighbouring areas do to you we can neither make nor receive calls bcoz of network are you saying that we should look for other networks to do our things 	None
1142761569568399366	airtel airtel i am still waiting for a response to my message which i sent to your inbox 	None
1142783059311419392	airtel we need tax free of social media too and finally your expensive for nothingfirst of all your workers keep using our data we purchase cant belive the gbs you buy valid for a month is used in weeks because we share with your workers our data 	None
1142810807375470592	the hustle of using airtelugs internet a snail is faster 	None
1142852608559910912	i wan na thank god for the gift of life youre so great l thank you for this lem me also take this opportunity to thank my internet service providers airtel for providing me with this data to download this car god bless you 	None
1142869062306975744	airtel so u guys u decided to steal from the sick also u took ma money en claimed ua working on it now almost months shame upon u 	None
1142881453786705922	my airtel network still off looks like it is a location problem airtel has left my dms on read called my gal barbiebernards to buy me ott my nd phone w mtn line of shs amp she refused apparently she exempted herself from ott amp thanks her am vpning 	None
1142889965149446144	the rate at which airtel chews my data u may think their ceo commanded them oyo mumunyige 	None
1143085142992392193	airtel but how long will the gb last if k for gb cant last the days its slated for 	None
1143130105486512128	dthconnection stop calling ur self as best i have been complaining since th june about my dthno issues wherein my antenna got damaged but till date no resolution have been calling at but there response is pathetic fedup of airtel dth mdairtelug 	None
1143151141091500032	airtel why sob poor me im an orphan why stealing my data like this sob in hrs mbu ive already used weekly buddle disappointedrelieved why for sure why 	None
1143199110679470080	airtel are u aware that your signal is off in kyotera i have my gbs still on but cant use them i hope i will be compensated when u put the signal back on 	None
1143224619400335362	airtelufootball airtel good work 	None
1143768997739057152	airtel i noticed there was around missing from my number on monday night i was wondering if i can get an account statement to know why the deduction was madethe number is 	None
1143823278047453185	airtel please be informed that there is no airtel roaming in qatar not any single person is able to roam check up 	Negative
1143836854971748354	airtel last nite pm i loaded gb data bundle i havent left home so ive been on wifi all time how have i used of the bundle continue operating with impunity but i remind u thing ug is not europe a change in political guard wil mean an end to many businesses 	None
1143837052296945664	airtel mwebeleremu whole day without internet yet data is eaten muswaleeko 	None
1143870447278333953	dear airtel i do believe a brief look into my details will show that akol is a name from teso unsolicited messages nag on their own but sending them in a language that is neither the official language nor my mother tongue is adding insult to injury please refrain 	None
1143882210631737344	gone in seconds is the exact depiction of airtel data mehn 	None
1143898516047065089	airtel you people have failed to put back my number onits two weeks now whats the problem really why have you failed to swap my numberi thought its something very simple 	None
1143989700325195776	airtel your internet in gulu is not good at all today 	None
1144012296592793602	airtel not really the rate at which your data bundles deplete is high 	None
1144092690700746753	deejaysaadug airtel man talk about it am soon changing to africell 	None
1144142866605924353	airtel your frustrating your loyal customers i have contacted you people multiple times but you promise to follow up but nothing happens 	None
1144149467651805184	dear airtel greetings from me hope this finds you the way you are well with deep concern what honestly became of gb data bundle that lasts daysit seems to be lasting day for the last days yet ive not changed my data consumption in the last months kind regards me 	None
1144150013389541376	airtel what is this i buy mb and it gets done in minutes because of twitter notifications and whatsapp message is it fair 	None
1144154230338588672	airtel stop decieving us 	None
1144157183891968005	airtel your mobile money app has been down for a couple of days 	None
1144197191038377984	airtel ugandacranes forget the progressing stuff why doesnt the airtel money app work 	None
1144198452227842048	airtel why isnt the airtel money app not working it gives an error message the error 	None
1144262819921170433	airtel tumwesigye i upgraded my airtel number to g network in the morning but upto this time it havent changed what would be the problem 	None
1144264043705851905	airtel hahaha i love the freaky friday but please let it not be gb only 	None
1144297573542518784	airtel tbh the last time i loaded freaky friday i had to wait for straight hours to download an app of mbs 	None
1144348860065734657	airtel sending requests to all my friends to inform them about how airtel is good because you can send money at allow cost and they are chep s with data and they g network is everywhere even in the village 	None
1144530981019377664	pyeparfaisal airtel faster network 	None
1144531248490172417	airtel beckyjuna kylietesa kadobamosesug nickmunich thanks you airtel 	None
1144531966643097601	pyeparfaisal airtel good network 	None
1144532488213147649	day by day airtel network is poor even g and g not working 	None
1144534002717605888	airtel time i have complane then no result better i throw the airtel sim then i will use mtn 	None
1144541402606518272	so sad that you take time to call airtel customer care for a reversal of funds sent to wrong number and they simply tell you sorry we cant do anything for you 	None
1144547246714826752	airtel is too generous these days apart from they still have freaky friday 	None
1144554537337917441	judemugabi airtel they ignored me upto now 	None
1144572318330605569	my airtime on two consective times taken without even making any call you dont demand me on any of your platforms naye dala why this broad day robbery with airtel network airtel andsjeff 	Negative
1144633394644566018	airtel but surely your ginternet networks apaana 	None
1144638653106479104	im about to dump airtel your internet has been slow all week whats happening s dialup was way faster 	None
1144646069873258502	josephowino airtel slowkeay friday 	None
1144660616675831810	airtel internet is a torture tactic ive been uploading a youtube video since pm its now pm and upload is just at ive even lost syke for friday party airtel mwedeko 	None
1144661428302954498	helli airtel please check my number replaced my number about two weeks now but it still says not available 	None
1144685159620460546	airtel g that cant even load a page with downloads of mbps 	None
1144688497967738880	airtel ive switched to a better mtn i have no time to be fooled around 	None
1144688849039138816	airtel mbu g network nio nio it takes a full hour to load a page so sad 	None
1144689331430449152	airtel infinix hot q mbs disappear in thin air in a way i dont understand 	None
1144721815597699072	nd da network iz fuckn so poor airtel 	None
1144878926784864256	dear airtel what does this mean a number i dont know has sent me this just early this week i lost shillings k on my airtel money withdrawn from my number without having given anyone my pincode and without my conset i feel am nolonger safe using airtel for transcatns 	None
1144880984153870337	airtel ive been trying to buy some umemeltd yaka using airtel money and i keep getting this msg transaction failed with txn id errorcode the combination of supply group code and key revision rev could not be found whats going on 	None
1144895678939914240	theflyinggoat airtel am disappointed i wasnt helpes at all 	None
1144920063461470208	airtel just wasted a whole afternoon at your centre on ruth towers and no solution can be provided who switches off a clients number and cant offer a solution who does that you guys are demonstrating your incompetence loud and clear 	None
1145032468237471744	airtel what is happening with your airtel money platform i have bought ott but its not reflected on my number yet please verify 	None
1145036501983649798	airtel i just want to know the problem guys i cant buy minutes 	Negative
1145062922835628032	airtel i woke up and said an exorcism prayer bse i thought there were demons siphoning my data loaded data at night slept my phone was off and i had no ott i switched on my phone to a youve used of your data msg airtel do you hire ghosts 	None
1145082737130426369	airtel first focus on your non g network and fix it 	None
1145096001713295360	airtel whats up with your network subscribed data twice and all im getting is thisyet money is being deducted 	None
1145200306042671104	airtel count knowledge in usi cant be waiting for you to rectify yo application from pm last night till now imp 	None
1145206850029309952	theres a time when my airtel internet would just show g and when i would tap anything to download it would already be downloaded in seconds and then they started advertising karamoja g and now i have to wait for minutes to download something 	None
1145241686022459392	airtel hello airtel so yesterday i paid my ott using airtel money but up to now it hasnt been processedplease help fix this 	None
1145282516498227200	airtel still no airtel roaming in qatar 	Negative
1145282681682501634	airtel your network is bogus these daysyou just cut airtime for unconnected calls 	Negative
1145322870379307008	airtel who has hidden the mobile money app from me failed to use the app for months now its nowhere to be seen astonished 	None
1145427749282230272	airtel the same way africell saved us from expensive but slow data bundles 	None
1145580177071624193	gadrogers am a ugandan who has suffered from the day i was born had to buy data expensively from fake g networks airtel amp and pay ott on top of that and i never got to do ma dream coss letting me into heaven can be a good consolation for all the suffering dia lord pray 	None
1145582360479621123	airtel private dns of cloudfare is not passing through your network please resolve 	None
1145588361056411653	airtel my apologies but your network is bad my friend have tried to reach u so u can help me rectify it but all in vain and i tried mtn which proved to be better what else could i say just work on your thing and we will give u the stars you deserve 	None
1145642958068355073	airtel why is your network so poor here in buloba and even in nkumba before i answer your question 	None
1145643134979911680	airtel i load data but it becomes useless because of your poor network 	None
1145663795555196928	so am heading to airtel service center and the lady who sold me a line might not like whats coming her way she has wasted my two weeks for not verifying my number besides whatever she did with my details better be worth it 	None
1145673264464891910	is it just me or its impossible to make a conversation on airtel these days the moment u start speaking calls drop some time it hangs up while the meter is still reading i believe it started after the introduction of this fake g network 	Negative
1145681540124499968	airtel its not stable too weak when someone is talking on phone it continues to be jumpylike someone can hardly hear the other party then on data after loading it cant work in most parts yet you bought ur data to do something 	None
1145701182113026049	airtel but why now days the network is poor 	None
1145744493959929858	hey airtel really struggling with your connection i have tried with two devices in the picture below but i really cant get anything more than mbps 	None
1145766778829713409	airtel whatsup with your g internet these days just clocking kbps 	None
1145933178844123137	hello airtel how long does it take you to reactivate a simcard seems mtn has failed to reactivate mine for six days now 	None
1145944676366782464	airtel bt wats wrong with my iternet bse every tym says am offline when am connected even with data wats going on pliz 	None
1145954213299662849	mtn why is it not possible to send mm to airtel number 	None
1145964745712906240	airtel longlive airtel team g network 	None
1145984410841493509	airtel tried stopping your promo about data dnd does not stop them can you please stop sending these promos do you have a registration site where i can enter my numbers to stop these thingis 	None
1146008411441680384	as i was still enjoying my monthly free mbs booom another gb from airtel a big thank you to the smartphone network 	None
1146125164599566336	airtel done the coverage is really bad soooo bad 	None
1146138908780048385	mtn whats with your network did u copy airtel 	Negative
1146142555316379649	airtel something small or portable that can boost the network signal in my ka house signal is weak 	Negative
1146170408925827072	airtel you guys are the most shitty networku guys im in isingiro and phone cant even work in gsm mode riyalethat is gn u advertise g 	Negative
1146282617601515520	airtel issue resolved thanks 	None
1146283717607997441	airtel bossi cant access any bar hereso im completely off 	None
1146343214116483073	airtel this is happening again switching off numbers that have been completely registered its not funny any more 	None
1146364999444652032	airtel amen we appreciate for your services airtel 	None
1146385313327124480	airtel improve your network first am using g but am like using g 	Negative
1146424172354179073	airtel fix yoo internet connection asap 	None
1146429503645847554	airtel whats wrong with your network its very poor this evening 	Negative
1146431053227278336	airtel its so slow it doesnt download anything 	None
1146454797358383105	name something slower than airtel internet ill wait unamused 	None
1146457060999139329	airtel its been two days with data on my phone and painfully paid otti cant download anything thing be it a document or even send onenot even a picture can be downloaded or shared on my social media platformsbut why 	None
1146462195145945088	so this is what airtel does when u buy the gb for days it expires in day and then they make sure their freaky fridays data expires before u use it all tetuyambiddwa mu nsi yaffe eno 	None
1146466041490550784	airtel internet is not my friend 	None
1146495426876624896	dear airtel your network upcountry is non existent your internet is a lie my problems still persist 	None
1146496266458816512	airtel the internet is really slow i cant even download the lightest of images and documents 	None
1146514134722367489	airtel thank you and apologies 	Positive
1146518313192886272	am i the only one whose airtel internet is just flying off these days flushed 	None
1146616680879198209	airtel your airtel money app is fake it no longer does many things 	None
1146837097531301889	mtn and airtel what happened to the mobile money platform you shared 	None
1146852491901972480	airtel i have paid for data but i havent received any message of receipt or activation kindly advise 	None
1147017502830075904	airtel you are so awesome free wifi in public lib from today please also come and build a city clock or a monument in lira today i officially switch to airtel 	None
1147034577787133953	airtel i wish you could give us a fixed offer one week its gb and the other week is gb 	None
1147039908533559296	airtel has to be the worst internet provider youre internet travels fasrer than lightning untouched smh 	None
1147047138276327424	airtel is really giving bad customer service days and revalidate a sim 	None
1147054132328640514	airtel the only problem here is about the airtime balance it can be forgotten but there is no way people at service centre can assist 	None
1147065644770299904	airtel surely it wld be better to give us fixed offer of gb i am one of this people who cant do while without freaky friday bundle on a weekend 	None
1147069006203035648	airtel trying to pay bill w airtel money i get response code whats the issue also thanks for the useful sms received upon inserting the sim 	None
1147109108597833728	airtel with network down 	None
1147159840671879168	hey africell whats wrong with your internet are you trying to win airtel in having poor services all this data but it doesnt work 	None
1147198198701858819	airtel how do you explain gb getting done in just minutes you guys take loyal customers for granted how does one load airtime only for it to get done even before serious usage muleke tufula basiru mwetereze otherwise youll lose customers 	None
1147214986831380480	so when u keep buying my pakalast calls frequently airtelugthey increase the tarrifs my limit was now i have tarrifs from to sincerely am not that richso annoying sob 	None
1147228522412498944	all am left to do is smash this ki airtel line this thuggery is too much unamused 	Negative
1147231189956214790	kawumabulayimu airtel joy fuck those guys i think this only happens to me i buy credit and mfs dont even put it on my simcard but rather send bogus messages 	None
1147370269700501506	kiweewaprince airtel there is a network interruption that has caused a delay in token generation when it stabilizes you will receive a message having your token sg 	None
1147372488734777350	airtel i was not using ma airtel line oftenly so u guys disconnected it so how may you help me should i get a new line or i can reregister ma old number pensive 	None
1147385846137532416	realthasanta sis u dont know how i love airtel but i see they are dragging me to move on smirk mpulira obusungu i buy my airtime at night and sleep the next morning im trying to buy data naye mbu insufficient balance pout 	None
1147407356977995781	airtel data matter to resolve on gb monthly on th june to expire on th july expired th june gb weekly on th june to expire th july according to message received did not show on your system and expired today th july help 	None
1147418379399159808	esthercarol airtel joy my breathe oh lord openhands 	Positive
1147447621943996416	muyangalutaaya airtel sorry bt this reply is too rude 	None
1147455782373462016	why is airtel now days having lots of dropped calls airtel who is the mafia that has infiltrated youotherwise am having second thoughts to return back to my former network dont think loading is easy in this current regime of m 	None
1147473164957605888	airtel hi airtel am in kenya but we experience some difficulty to send money and withdrawal pliz can u assit 	None
1147473527181852677	airtel the network is damn slow 	None
1147475617018974208	muyangalutaaya airtel poor network quality is the order of the day for airtel they keep asking you for details but nothing will change guma bugumi 	None
1147479744952315904	airtel hi again am moses in kenya we are experiencing network problem to access our airtel money even to get calls from home please can you assist us thanks 	None
1147519167299575809	airtel reduces calling rates across all networks 	None
1147541747410591744	meanwhile airtel please explain to me why i cant have m on my line thinking 	None
1147544952328601605	is it like its not possible anymore to send mtn mobile money to airtel anymore mtn airtel 	None
1147545545721962496	airtel i tried putting m on my airtel money and it refused 	None
1147572920497201154	i have had the same drop calls on my mtn number for the last one month no substantive response in return contemplating physical contact mtn airtel 	None
1147580937099784193	airtel easy to buy data on but its hard using it have two lines of airtel naye its high time i think of balancing the boat 	None
1147602072927428615	dear airtel we are in and for your info its called a digital age and work i now moving super fast but your rubbish network is making it hard for us to catch up eat a loan or somethin but get your network to the required standard 	None
1147659881530441729	airtel with your g network itd be a waste of money 	None
1147727983295291392	airtel hello thanks for your service today is my birthday 	Positive
1147743729282949120	airtel engineers should come to rescue people alongside salaam munyonyo road the network is not good at all timesfor the past years i have been here indeed the network along this road is poor 	None
1147769103714832384	airtel announced a tariff reduction in its calling rates across all networks the rates have been reduced from a flat rate of ush per second to ush per second for clients calling to other networks or airtel to airtel 	None
1147794879139000320	airtel is it just me or are you actually having internet issues my phone clearly shows g but no internet connection 	Negative
1147801346533466113	airtel admit it you are deliberately slowing down the data speeds of vpn users 	Negative
1147828464323563520	airtel sort the network guys simple and clear 	None
1147942476902277124	the way airtel is consuming my data i need a new data peovider 	Negative
1147947665344221184	airtel but airtel the way you consume people data is not much you just loaded then hit me with the message you already use of your daily data yet you have just checked on my whats up message mtn now improve after my complaint 	Negative
1147950060644315136	airtel well i loaded mbs at got a safeboda and tweeted and got the usage message 	Negative
1147955684564037632	airtel its too much even if i have just checked message or even sometimes when your network is not there your confidently message me a message you have already use thinking 	Negative
1148081174524379136	airtel havent been able to use the appgives me an error what gives 	None
1148082550516211718	airtel i bought yo sim card at the beginning of last month and was active for just days and went off upto now its not yet activated 	None
1148119333270360065	airtel thats much y cant voice bundles call across all network 	None
1148175459034624000	it still baffles me how i buy airtel data just press the data icon to switch it on and in minutes what was mbs produces a message of youve used of your data bundle fellas airtel are your bundles chinese too so we can look for uk used confused stuckouttonguewinkingeye 	Negative
1148183582692823041	airtel why is every mtn number barred while am trying to share the love with mobile money including mine and i know it was working this morning 	None
1148198552440594434	airtel its unfair how my mbs keep on going yet my messages arent being sent sleepy 	Negative
1148208625040728065	airtel all i want to know is when the mobile money app will be up and running its been over weeks since it went down 	None
1148211926519996416	airtel i was at your offices at ruth towers to reactivate my line and was told it would be active in minutes that is hours ago and still nothing please help 	None
1148222683240382464	airtel whats happening youve swallowed my data while have been using wireless since your network wasnt even working 	Negative
1148227139680067586	mechodu airtel joy i will be at clement hill 	None
1148247494163402755	hrs have passed still no response from airtel as to why my airtime is chopped 	None
1148297276768555008	airtel airtel money is not working for ios users freezes at the nd or rd step amp theres no access to airtel money app please advise on alternatives 	None
1148310953618026502	airtel i loaded data using mobile money and i havent received it yet my money was taken i understand technical issues happen but teach your customer care service helpline to know how to communicate such issues professionally am not happy 	Negative
1148311660882472960	airtel would love to but my airtel g may take days downloading that song 	Negative
1148478878945595392	hudsoben airtel me too i wake up feeling pain joy even the hand has to be somehow my left hand doesnt have network when in bed joy 	None
1148487747113562113	airtel am still having trouble using cloudflare as my private dns through your network please resolve 	None
1148519770125471745	amcreezy airtel can they too stop chopping my money when i receive a call 	Negative
1148537963111952385	lequ airtel well i started liking them having shown they would be giving out a lot of data it turns out the more data they put on the market the more it evaporates to god knows where we are now loyal to some other networks now 	None
1148607562687897600	so now we cant send money from airtel to mtn anymore you people are animals 	None
1148615116142891008	airtel can you explain why your internet is suddenly fast 	None
1148617149231050752	airtel special thanks to an airtel customer care officer at clement him it has taken occasions to have line back on air and all that time she was there to offer service merci 	None
1148669152074326016	guys do you know tht among other factors that can make some one shift from his or her residence poor network is among just shifted here a month ago but network kiganye mtn airtel 	None
1148674058608926720	airtel bye let me go back to mtn airtel data is cheap but it lasts in seconds many have people complained about but you cant feel it until it happens on you mbs in hour when i am just reading mails 	None
1148708759306477568	airtel lie once you guys were the bundles network but that is in your glorious past i once feared that you would eclipse mtn however my draem was shuttered midair 	None
1148846637114109952	airtel what am i seeing just paid my tax yesterday and today i cant buy data using my mobile money account frowningface 	None
1148972651895037953	airtel hinothing much i am just saying the sms youve sent to me in total are largely unreadable 	None
1149004954138501120	airtel how i wish your internet was always this fast in gulu like it is today when your boss is around 	None
1149051741020798980	airtel my airtel simcard not activated hrs after registraion seriousy 	None
1149056924425641985	africell if you cant make a data sharing option nga tugabane we are crossing to the other side airtel callmehand 	None
